Concept URI,Sprememba
http://data.europa.eu/esco/skill/3586cb90-3fff-48ae-847b-e28a6680a87a,  + Dodano: private law
http://data.europa.eu/esco/skill/60097ce1-0f58-417b-b9c2-053d96300d49,"  - Staro: conduct detailed evaluation of quality standards
  + Novo: conduct evaluation of quality standards"
http://data.europa.eu/esco/skill/c5449667-9b40-4114-8d74-f51177669984,  + Dodano: policy analysis
http://data.europa.eu/esco/skill/1b3a0b78-cd19-4503-a58c-9b1eda2396bb,"  - Staro: prepare copper pipes for use as gas lines
  + Novo: prepare copper gas-lines pipes "
http://data.europa.eu/esco/skill/0f298334-ae4a-4ab7-96c2-0d90d2883768,"  - Staro: assist disabled individuals to participate in community activities
  + Novo: assist individuals with disabilities in community activities"
http://data.europa.eu/esco/skill/623f9a18-e0cd-4132-92f0-5745692f6503,"  - Staro: dock tails
  + Novo: dock pig's tail"
http://data.europa.eu/esco/skill/1177a1e9-213a-477b-b57c-364368c68b95,  + Dodano: design power electronics
http://data.europa.eu/esco/skill/2307b2e5-433d-4168-b486-fddb2b5ce129,  + Dodano: assess heating and cooling systems
http://data.europa.eu/esco/skill/9ce736fd-2a11-44fa-b905-a46acfba4191,  - Odstranjeno: obtain information on various nautical subjects
http://data.europa.eu/esco/skill/0b709c64-a57a-4976-86bd-34d2cf34fa4f,"  + Dodano: apply knowledge of philosophy, ethics and religion"
http://data.europa.eu/esco/skill/5d5f0963-a8b7-4a4f-a8f5-05b3142752b9,  + Dodano: risk modelling
http://data.europa.eu/esco/skill/362e01a8-3f99-4d1a-96f7-ce69f9f7e39f,  + Dodano: provide protective equipment against infectious diseases
http://data.europa.eu/esco/skill/09e28145-e205-4b7a-8b3b-5c4876396069,  - Odstranjeno: interact with others
http://data.europa.eu/esco/skill/4754d9fe-dc3a-4f8f-8ea6-5dbcea3a21ca,  + Dodano: develop computer vision system
http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1,  + Dodano: data visualisation software
http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a,  + Dodano: blockchain consensus mechanisms
http://data.europa.eu/esco/skill/9b04cd15-b9c4-442d-9bbb-32e1b2058dca,  + Dodano: offshore constructions and facilities
http://data.europa.eu/esco/skill/4c598bd8-247e-4d77-9750-91e40e380436,"  - Staro: manage artificial plant displays
  + Novo: prepare artificial plant displays"
http://data.europa.eu/esco/skill/0e54cc0e-6cef-41ec-bd8c-e8e8778969ec,  + Dodano: relationship marketing
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775,  + Dodano: perform dimensionality reduction
http://data.europa.eu/esco/skill/a04c2655-5996-4744-bca2-4f4c8b3e4667,  - Odstranjeno: promote yourself
http://data.europa.eu/esco/skill/0864c444-c22f-46ee-ae1e-c0eeffd49c34,  + Dodano: battery design
http://data.europa.eu/esco/skill/7493634f-30ea-4f2f-8fd4-c78b4a309bf7,"  - Staro: understand fresh water ecosystems
  + Novo: fresh water ecosystems"
http://data.europa.eu/esco/skill/497ac2d8-6a9c-45d1-8149-e7aa2d9e2cff,"  - Staro: support young persons affected by sexual assault
  + Novo: support young victims of sexual assault"
http://data.europa.eu/esco/skill/8f6ed69b-29d0-4c01-81ba-f05920a185f3,  + Dodano: digital curation
http://data.europa.eu/esco/skill/adf6bcb1-6fbb-4b77-8be4-65ce20ee04e2,  - Odstranjeno: prioritise tasks
http://data.europa.eu/esco/skill/ba54cf3c-dd64-48ea-8a9d-ee621a05fb07,  + Dodano: assess energy consumption of ventilation systems
http://data.europa.eu/esco/skill/550e2d00-bd89-4614-8e15-330ae5277af3,  + Dodano: assess candidates
http://data.europa.eu/esco/skill/8fb33848-3745-43e8-83c8-1028f56aaed6,  - Odstranjeno: smoking pipes materials
http://data.europa.eu/esco/skill/b02b38c4-d46d-44da-9479-1310060bd74d,  + Dodano: asset management
http://data.europa.eu/esco/skill/9d75743b-317a-4bc4-b93f-c72e3ceba377,  - Odstranjeno: demonstrate consideration
http://data.europa.eu/esco/skill/f0529a12-48bc-4176-949b-5b43aee207bd,  + Dodano: develop non-formal educational activities 
http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e,  + Dodano: food waste monitoring systems
http://data.europa.eu/esco/skill/db33c0f3-43ee-4ba3-ba47-9269ac837697,  + Dodano: critically evaluate information and its sources 
http://data.europa.eu/esco/skill/abcbe25b-a900-4eae-aac8-503d91f262c7,"  - Staro: coordinate components of work
  + Novo: coordinate music components of the work"
http://data.europa.eu/esco/skill/2c6a9858-76a4-4c64-8854-1bc52abd65ba,  + Dodano: macro-regional strategy
http://data.europa.eu/esco/skill/614fdb7f-637f-4501-a80a-53c14a9804e5,  + Dodano: materials engineering
http://data.europa.eu/esco/skill/1b71f0d0-8e57-44dc-aaa0-3ee6fbb59991,"  - Staro: assess construction compliance
  + Novo: check construction compliance"
http://data.europa.eu/esco/skill/8f3cb711-2fdf-4a50-813a-77198d2f00e3,  - Odstranjeno: prepare planting area for planting
http://data.europa.eu/esco/skill/1557b114-8222-46d5-acff-d2838909c302,  + Dodano: provide connected car solutions
http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d,  + Dodano: circular economy
http://data.europa.eu/esco/skill/7dd3640b-d224-45c8-a542-dad9e6e11c3a,"  - Staro: inform about the legal aspects of the medical device presented
  + Novo: provide legal information on medical devices"
http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123,  + Dodano: train staff to reduce food waste
http://data.europa.eu/esco/skill/8c474534-707f-46f3-b356-810bbfe8b693,"  - Staro: provide advice to technicians
  + Novo: advise on machinery malfunctions"
http://data.europa.eu/esco/skill/10a62970-b01b-4a13-9fc4-883e9f6e32fa,  - Odstranjeno: read broadcast programming
http://data.europa.eu/esco/skill/5c5dae25-f511-4bdd-bbd4-572ab3e6e962,"  - Staro: advise medical staff
  + Novo: advise on medical records"
http://data.europa.eu/esco/skill/6eaeea3a-f100-43e4-b694-16a4dc5a79e1,  + Dodano: formulate findings 
http://data.europa.eu/esco/skill/6a12273a-d498-4b09-a235-365ce7474496,  - Odstranjeno: use Google Search
http://data.europa.eu/esco/skill/ffc836d3-1897-4ec1-877e-a4f08f1e05c6,"  - Staro: organise parts storage
  + Novo: organise vehicle parts storage"
http://data.europa.eu/esco/skill/2aeadb90-7ddc-4329-9268-8d5a6bf76b99,"  - Staro: dance
  + Novo: perform dances"
http://data.europa.eu/esco/skill/ae6c1227-dd33-4df0-a64e-439cfdf948ea,  + Dodano: develop food scanner devices
http://data.europa.eu/esco/skill/08a3dcea-12de-447b-a3a5-aa657abc5e97,  + Dodano: execute social engineering tests
http://data.europa.eu/esco/skill/6052d31e-7b2e-4213-9a91-671974e57328,"  - Staro: control proceedings on board in the event of an emergency
  + Novo: manage emergency situations on board "
http://data.europa.eu/esco/skill/c8be7061-e129-4ce2-b449-0be6f7d9eba6,  - Odstranjeno: apply conceptual thinking
http://data.europa.eu/esco/skill/6358c69e-a54d-4efe-9fc6-3976148981df,"  - Staro: help coordinate community arts activities
  + Novo: coordinate community arts activities"
http://data.europa.eu/esco/skill/91fc256e-00ec-4367-b3b4-dcd564ed3fd2,  - Odstranjeno: acting and directing techniques
http://data.europa.eu/esco/skill/1774bd31-8893-44cf-9498-7e3d95508419,  + Dodano: screen reader
http://data.europa.eu/esco/skill/a1eef0f4-133f-464a-a8f1-68fe3e8cc1b4,  + Dodano: healthcare analytics
http://data.europa.eu/esco/skill/d2759db0-9d3b-4942-80c3-1684890f5fb0,  + Dodano: youth-centred approach
http://data.europa.eu/esco/skill/8500852d-796a-44bd-9c1c-54c462e846fb,  - Odstranjeno: prepare aquatic animals for harvesting
http://data.europa.eu/esco/skill/e8cb0cff-c577-4395-8369-6bd469caff24,  + Dodano: organise fire drills
http://data.europa.eu/esco/skill/f69722f4-7e34-4aaa-ba5a-7bf621421085,  + Dodano: international security studies
http://data.europa.eu/esco/skill/fce2f0ae-7cd5-4b0b-8e41-e2a01ec0b2e9,"  - Staro: interpret diagnostic procedures relevant to vascular surgery
  + Novo: Interpret diagnostic procedures for vascular surgery"
http://data.europa.eu/esco/skill/c3687b34-fe53-4db2-ad1b-5055a6c5b6fd,  + Dodano: organise project meetings
http://data.europa.eu/esco/skill/32e07436-d3c1-4f0e-aa91-cf987e260a39,"  - Staro: liaise with appropriate staff for visual display
  + Novo: communicate on merchandise visual display"
http://data.europa.eu/esco/skill/94ba3a91-414a-4ded-8386-8d704859441c,  - Odstranjeno: develop work plans to solve problems
http://data.europa.eu/esco/skill/94d5adbd-1248-48a3-bbd9-6012ccff6dac,  + Dodano: African studies
http://data.europa.eu/esco/skill/b01444aa-6f62-4b7d-ab30-4385a9148580,  + Dodano: personal reflection techniques based on feedback
http://data.europa.eu/esco/skill/d6fa0a32-0e78-4c4f-ae34-c127e946de48,"  - Staro: manage camelbacks
  + Novo: create camelbacks"
http://data.europa.eu/esco/skill/30685aeb-512f-4517-adc8-63bdc1eefb8e,  + Dodano: design a solar heating system
http://data.europa.eu/esco/skill/a1f2e26f-b2ba-47dc-a0e8-8c53424a508d,  + Dodano: apply certification and payment procedures
http://data.europa.eu/esco/skill/34783459-e867-4f50-90dd-fb020b543f43,"  - Staro: provide assistance to a variety of airport users
  + Novo: provide assistance to airport users"
http://data.europa.eu/esco/skill/c8b4b02c-d9ce-4e24-ab43-5dd52c6dff48,  + Dodano: advise on carbon emissions reduction
http://data.europa.eu/esco/skill/e9575f7f-053a-439e-8074-f93df3334e92,  + Dodano: data ethics
http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3,  + Dodano: resource-efficient technologies
http://data.europa.eu/esco/skill/61ab84b5-7b8c-4d1f-a473-97dba10c88ac,  + Dodano: microfinance
http://data.europa.eu/esco/skill/7fc435d9-88d1-4f4e-b4ca-b2b091aab322,  - Odstranjeno: resolve banking issues
http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,  + Dodano: digital systems
http://data.europa.eu/esco/skill/fbf53f87-9192-4a7f-b3c9-92a8c395c719,  + Dodano: EU law
http://data.europa.eu/esco/skill/7c939ef4-adb2-4c0c-aa27-9cc1aefd7c81,  + Dodano: blockchain-based services regulation
http://data.europa.eu/esco/skill/5b26f08b-88bc-45f0-b901-530d7786466b,  + Dodano: scientific computing
http://data.europa.eu/esco/skill/01468114-b99c-4f48-9374-a520a7faa9c9,  - Odstranjeno: transport patient to medical facility
http://data.europa.eu/esco/skill/9a825ed0-6186-4e18-9db7-6975e9d70dea,"  - Staro: weld mining machinery
  + Novo: weld mining machinery "
http://data.europa.eu/esco/skill/99fc129e-360c-4174-9553-5c666a64a395,"  - Staro: prepare technical reports
  + Novo: prepare scientific reports"
http://data.europa.eu/esco/skill/41de7eb8-be07-4822-ba85-b76e9b8d6e4e,  + Dodano: sustainable forest management
http://data.europa.eu/esco/skill/e381f278-7218-4f30-a7b6-34dc3eb7e4a8,  + Dodano: reforestation
http://data.europa.eu/esco/skill/5be1c5fb-3833-4983-949c-b77fbfad26d9,  - Odstranjeno: show an exemplary leading role in an organisation
http://data.europa.eu/esco/skill/1423df2a-8d84-4c70-874b-2762eda88694,"  - Staro: ensure efficient communication in air traffic services
  + Novo: communicate in air traffic services"
http://data.europa.eu/esco/skill/42f977aa-a6eb-4994-b368-d5f26c0fd1fa,"  - Staro: personal directing styles
  + Novo: familiarise with personal directing styles"
http://data.europa.eu/esco/skill/b49b136b-0dc3-41c4-9a39-ac1200a9fded,  - Odstranjeno: adjust oven temperature
http://data.europa.eu/esco/skill/97272b3e-d497-4420-893d-612b15d377d9,  + Dodano: e-agriculture
http://data.europa.eu/esco/skill/e01f1d44-034c-4354-b290-1fb4da5666e3,  - Odstranjeno: execute administration
http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77,  + Dodano: digital twin technology
http://data.europa.eu/esco/skill/7b901041-3863-4f35-ad9b-5f89de38b1e5,"  - Staro: advise on maritime subjects
  + Novo: advise on maritime regulations"
http://data.europa.eu/esco/skill/702853b4-dda8-4ce1-b721-b7ccc06c19ea,  - Odstranjeno: develop library educational programs
http://data.europa.eu/esco/skill/5119a6dd-64ca-48e5-a906-85b9ab84aefd,"  - Staro: store archival objects
  + Novo: store archival documents"
http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,  + Dodano: define roadmap for blockchain in applications
http://data.europa.eu/esco/skill/d6f0a4bb-cba6-4041-a668-c239b79f1daa,  - Odstranjeno: plan advanced nursing care
http://data.europa.eu/esco/skill/fef96bad-e623-42cd-b961-d1adf39db8b9,  + Dodano: media and information literacy 
http://data.europa.eu/esco/skill/512702d5-e700-4ddf-b72d-9c41c23f8ec1,"  - Staro: preserve fish samples for diagnosis
  + Novo: preserve fish samples  for diagnosis"
http://data.europa.eu/esco/skill/538f8bc6-a5bf-422b-8112-5ad3fe9de9a0,  + Dodano: urban sustainability
http://data.europa.eu/esco/skill/43965b8b-327f-425f-a370-75336f2e2a6f,"  - Staro: monitor feeding behaviour
  + Novo: monitor aquaculture feeding behaviour"
http://data.europa.eu/esco/skill/08ea0af6-186c-40a3-bf6f-33790dd81120,"  - Staro: smoke cigars
  + Novo: test cigars"
http://data.europa.eu/esco/skill/777339f8-fe81-41af-b945-6c4922031119,"  - Staro: perform health assessment
  + Novo: perform health assessment autonomously"
http://data.europa.eu/esco/skill/e29f0633-f168-48ab-8f94-1be573cea173,  + Dodano: design post tanning operations
http://data.europa.eu/esco/skill/44672641-e4b9-4a93-b64f-d8700149d772,"  - Staro: wild game meat food safety
  + Novo: wild game meat food safety requirements"
http://data.europa.eu/esco/skill/6c2182f9-9068-42e8-8855-31252d62fbb0,  + Dodano: ecotourism
http://data.europa.eu/esco/skill/303b5c36-e48f-45a9-950c-5cd8061336c3,"  - Staro: manage vineyard floor
  + Novo: oversee vineyard floor activities"
http://data.europa.eu/esco/skill/82bdfb3f-9950-473c-8b47-43d6b7c34b6f,"  - Staro: screw and plug parquet boards
  + Novo: secure parquet boards"
http://data.europa.eu/esco/skill/64a3ce27-51c7-4b9d-8e6b-0b127558b3e2,  + Dodano: plot show control cues
http://data.europa.eu/esco/skill/b7a26b32-c457-49aa-9a78-25ade10090e3,  + Dodano: maintain wind turbines
http://data.europa.eu/esco/skill/06f3473a-0057-4992-b6f2-3bf606462ed0,  - Odstranjeno: apply related sciences to music therapy
http://data.europa.eu/esco/skill/9aabb257-530a-4a38-83c8-35ca52caa954,  + Dodano: rubber technology
http://data.europa.eu/esco/skill/e9d625ad-ea81-4ff8-b3fe-ccc1bea65cb5,"  - Staro: administer specific drugs to facilitate breeding
  + Novo: administer drugs to facilitate breeding"
http://data.europa.eu/esco/skill/bdafc87b-c8a3-4e2a-914d-d3a96b2d98cc,"  - Staro: follow industry codes of practice for aviation safety;
  + Novo: follow industry codes of practice for aviation safety"
http://data.europa.eu/esco/skill/b40584aa-7c63-4eed-9422-a9798fb95fdc,  + Dodano: improvise
http://data.europa.eu/esco/skill/93460015-6948-42c8-a104-fbec998404cc,"  - Staro: manage licensed animal medications
  + Novo: prescribe animal medications"
http://data.europa.eu/esco/skill/5a181485-2c17-49d4-a68b-3eb0d955f42c,"  - Staro: measure nutritional health status using appropriate tools
  + Novo: measure nutritional health status of patients"
http://data.europa.eu/esco/skill/9e9a4209-c7cf-4f6e-973e-dc2ffadccc74,"  - Staro: apply procurement
  + Novo: perform procurement processes"
http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,  + Dodano: perform a feasibility study on biomass systems
http://data.europa.eu/esco/skill/467cfa0a-f6d8-4f07-a770-11d2ea3546cd,  + Dodano: reduce tanning emissions
http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f,  + Dodano: environmental indoor quality
http://data.europa.eu/esco/skill/62f2caf5-9f94-43a6-ac1c-5962de81643f,  + Dodano: promote virtual reality travelling experiences 
http://data.europa.eu/esco/skill/4e2ce047-1912-468f-8c04-ab7374c4a761,  - Odstranjeno: support cultural diversity
http://data.europa.eu/esco/skill/60f826be-0c1b-413b-aad5-4f7546622e16,  - Odstranjeno: monitor patient's vital signs
http://data.europa.eu/esco/skill/fbdfc3bf-56a0-4454-a17d-2f513fe57b53,"  - Staro: manage stress in organisation
  + Novo: manage stress in the work place"
http://data.europa.eu/esco/skill/8b13aad1-79e0-4808-8434-7e94f18c698d,  - Odstranjeno: monitor own performance as a sports official
http://data.europa.eu/esco/skill/c4f9fdcd-c0c4-4360-a7e9-64a55fc13263,"  - Staro: have access to shipping rates
  + Novo: analyse shipping rates"
http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb,  + Dodano: influence public policies
http://data.europa.eu/esco/skill/7e13a05c-e40d-4970-b285-3d58ecfa627f,"  - Staro: raise awareness on issues important for the local community
  + Novo: raise awareness on local community's priorities"
http://data.europa.eu/esco/skill/73ef3737-b5ee-4e4c-a9b8-731f8d84f545,"  - Staro: support local economies
  + Novo: give humanitarian support to local economies"
http://data.europa.eu/esco/skill/6ae27517-4d1c-452a-bcfa-e7ffa2a6cb0c,"  - Staro: deck operations
  + Novo: manage vessel deck operations"
http://data.europa.eu/esco/skill/76813cd4-7317-4d3b-a46e-87f362989deb,"  - Staro: use air traffic services document
  + Novo: use of air traffic services document"
http://data.europa.eu/esco/skill/afa14e38-5973-4cce-a077-f796c1ced2cc,  + Dodano: blockchain
http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,  + Dodano: system design
http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0,"  - Staro: business model
  + Novo: analyse business model"
http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,  + Dodano: design a solar absorption cooling system
http://data.europa.eu/esco/skill/6141595f-a016-4ef9-9487-3829f6804715,  + Dodano: design a media integration system 
http://data.europa.eu/esco/skill/f6a2f139-d935-4fcd-b966-738f08f74bea,"  - Staro: perform for multiple takes
  + Novo: perform scenes for filming"
http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d,  + Dodano: apply digital security measures
http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,"  - Staro: monitor civic amenity sites
  + Novo: monitor civic recycling sites"
